-0.95,14,-0.376344086
-0.92,14,-0.3655913978
-0.88,14,-0.3548387097
-0.85,14,-0.3440860215
-0.81,14,-0.3333333333
-0.77,14,-0.3225806452
-0.74,14,-0.311827957
-0.70,14,-0.3010752688
-0.68,14,-0.2903225806
-0.65,14,-0.2795698925
-0.62,14,-0.2688172043
-0.59,14,-0.2580645161
-0.55,14,-0.247311828
-0.52,14,-0.2365591398
-0.49,14,-0.2258064516
-0.46,14,-0.2150537634
-0.43,14,-0.2043010753
-0.40,14,-0.1935483871
-0.37,14,-0.1827956989
-0.35,14,-0.1720430108
-0.32,14,-0.1612903226
-0.29,14,-0.1505376344
-0.26,14,-0.1397849462
-0.24,14,-0.1290322581
-0.21,14,-0.1182795699
-0.19,14,-0.1075268817
-0.16,14,-0.09677419355
-0.15,14,-0.08602150538
-0.12,14,-0.0752688172
-0.10,14,-0.06451612903
-0.08,14,-0.05376344086
-0.07,14,-0.04301075269
-0.05,14,-0.03225806452
-0.03,14,-0.02150537634
0.00,14,-0.01075268817
0.00,14,0
0.00,14,0.01075268817
0.05,14,0.02150537634
0.06,14,0.03225806452
0.08,14,0.04301075269
0.10,14,0.05376344086
0.12,14,0.06451612903
0.15,14,0.0752688172
0.18,14,0.08602150538
0.20,14,0.09677419355
0.23,14,0.1075268817
0.26,14,0.1182795699
0.29,14,0.1290322581
0.33,14,0.1397849462
0.36,14,0.1505376344
0.39,14,0.1612903226
0.43,14,0.1720430108
0.46,14,0.1827956989
0.50,14,0.1935483871
0.53,14,0.2043010753
0.58,14,0.2150537634
0.62,14,0.2258064516
0.64,14,0.2365591398
0.69,14,0.247311828
0.73,14,0.2580645161
0.77,14,0.2688172043
0.83,14,0.2795698925
0.85,14,0.2903225806
0.89,14,0.3010752688
0.92,14,0.311827957
0.97,14,0.3225806452
1.00,14,0.3333333333
1.05,14,0.3440860215
1.09,14,0.3548387097
1.14,14,0.3655913978
1.20,14,0.376344086
1.23,14,0.3870967742
1.28,14,0.3978494624
1.32,14,0.4086021505
1.37,14,0.4193548387
